elevation,recorder_speed,system_time,plate_color,gps_time,to_police_num,plate_num,gps_longitude,erro_type,gps_speed,operator,map_latitude,map_longitude,gps_latitude,event,direction,mileage
28,947,20181001/051604,蓝色,20181001/051603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/051811,蓝色,20181001/051803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/052004,蓝色,20181001/052003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/052204,蓝色,20181001/052203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/052404,蓝色,20181001/052403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/052604,蓝色,20181001/052603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/052804,蓝色,20181001/052803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/053021,蓝色,20181001/053003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/053204,蓝色,20181001/053203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/053404,蓝色,20181001/053403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/053604,蓝色,20181001/053603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/054004,蓝色,20181001/054003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/054204,蓝色,20181001/054203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/054439,蓝色,20181001/054403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/054604,蓝色,20181001/054603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/054804,蓝色,20181001/054803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/055204,蓝色,20181001/055203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/055404,蓝色,20181001/055403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/055827,蓝色,20181001/055803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/060004,蓝色,20181001/060003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/060204,蓝色,20181001/060203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/060404,蓝色,20181001/060403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/060604,蓝色,20181001/060603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/060819,蓝色,20181001/060803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/061004,蓝色,20181001/061003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/061204,蓝色,20181001/061203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/061431,蓝色,20181001/061403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/061604,蓝色,20181001/061603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/062024,蓝色,20181001/062003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/062204,蓝色,20181001/062203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/062404,蓝色,20181001/062403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/062604,蓝色,20181001/062603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/062804,蓝色,20181001/062803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/063005,蓝色,20181001/063003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/063226,蓝色,20181001/063203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/063404,蓝色,20181001/063403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/063604,蓝色,20181001/063603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/063849,蓝色,20181001/063803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/064004,蓝色,20181001/064003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/064204,蓝色,20181001/064203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/064405,蓝色,20181001/064403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/064604,蓝色,20181001/064603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/064804,蓝色,20181001/064803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/065012,蓝色,20181001/065003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/065204,蓝色,20181001/065203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/065410,蓝色,20181001/065403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/065604,蓝色,20181001/065603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/065848,蓝色,20181001/065803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/070004,蓝色,20181001/070003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/070204,蓝色,20181001/070203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/070404,蓝色,20181001/070403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/070604,蓝色,20181001/070603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/070804,蓝色,20181001/070803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/071008,蓝色,20181001/071003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/071204,蓝色,20181001/071203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/071404,蓝色,20181001/071403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/071604,蓝色,20181001/071603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/071842,蓝色,20181001/071803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/072004,蓝色,20181001/072003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/072204,蓝色,20181001/072203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/072404,蓝色,20181001/072403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/072604,蓝色,20181001/072603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/072804,蓝色,20181001/072803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/073004,蓝色,20181001/073003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/073204,蓝色,20181001/073203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/073404,蓝色,20181001/073403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/073631,蓝色,20181001/073603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/074004,蓝色,20181001/074003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/074205,蓝色,20181001/074203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/074430,蓝色,20181001/074403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/074604,蓝色,20181001/074603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/074804,蓝色,20181001/074803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/075204,蓝色,20181001/075203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/075404,蓝色,20181001/075403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/075634,蓝色,20181001/075603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/080004,蓝色,20181001/080003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/080210,蓝色,20181001/080203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/080404,蓝色,20181001/080403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/080604,蓝色,20181001/080603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/080804,蓝色,20181001/080803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/081117,蓝色,20181001/081003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/081205,蓝色,20181001/081203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/081404,蓝色,20181001/081403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/081630,蓝色,20181001/081603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/082004,蓝色,20181001/082003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/082204,蓝色,20181001/082203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/082405,蓝色,20181001/082403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/082905,蓝色,20181001/082803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/083005,蓝色,20181001/083003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/083205,蓝色,20181001/083203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/083404,蓝色,20181001/083403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/083619,蓝色,20181001/083603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/084004,蓝色,20181001/084003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/084204,蓝色,20181001/084203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/084405,蓝色,20181001/084403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/084604,蓝色,20181001/084603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/084804,蓝色,20181001/084803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/085204,蓝色,20181001/085203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/085405,蓝色,20181001/085403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/085857,蓝色,20181001/085803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/090005,蓝色,20181001/090003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/090205,蓝色,20181001/090203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/090405,蓝色,20181001/090403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/090604,蓝色,20181001/090603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/091205,蓝色,20181001/091203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/091419,蓝色,20181001/091403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/092005,蓝色,20181001/092003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/092204,蓝色,20181001/092203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/092405,蓝色,20181001/092403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/092605,蓝色,20181001/092603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/092805,蓝色,20181001/092803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/093013,蓝色,20181001/093003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/093205,蓝色,20181001/093203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/093405,蓝色,20181001/093403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/093605,蓝色,20181001/093603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/093840,蓝色,20181001/093803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/094005,蓝色,20181001/094003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/094205,蓝色,20181001/094203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/094405,蓝色,20181001/094403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/094605,蓝色,20181001/094603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/094805,蓝色,20181001/094803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/095017,蓝色,20181001/095003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/095208,蓝色,20181001/095203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/095405,蓝色,20181001/095403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/095623,蓝色,20181001/095603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/100005,蓝色,20181001/100003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/100205,蓝色,20181001/100203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/100405,蓝色,20181001/100403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/100605,蓝色,20181001/100603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/100805,蓝色,20181001/100803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/101205,蓝色,20181001/101203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/101418,蓝色,20181001/101403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/101852,蓝色,20181001/101803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/102005,蓝色,20181001/102003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/102205,蓝色,20181001/102203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/102405,蓝色,20181001/102403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/102605,蓝色,20181001/102603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/102922,蓝色,20181001/102803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/103013,蓝色,20181001/103003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/103205,蓝色,20181001/103203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/103447,蓝色,20181001/103403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/103606,蓝色,20181001/103603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/103903,蓝色,20181001/103803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/104006,蓝色,20181001/104003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/104205,蓝色,20181001/104203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/104405,蓝色,20181001/104403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/104605,蓝色,20181001/104603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/104805,蓝色,20181001/104803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/105222,蓝色,20181001/105203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/105405,蓝色,20181001/105403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/110005,蓝色,20181001/110003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/110205,蓝色,20181001/110203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/110405,蓝色,20181001/110403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/110605,蓝色,20181001/110603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/110820,蓝色,20181001/110803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/111005,蓝色,20181001/111003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/111414,蓝色,20181001/111403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/111605,蓝色,20181001/111603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/112005,蓝色,20181001/112003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/112205,蓝色,20181001/112203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/112419,蓝色,20181001/112403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/112605,蓝色,20181001/112603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/112805,蓝色,20181001/112803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/113043,蓝色,20181001/113003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/113225,蓝色,20181001/113203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/113405,蓝色,20181001/113403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/113608,蓝色,20181001/113603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/114005,蓝色,20181001/114003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/114205,蓝色,20181001/114203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/114405,蓝色,20181001/114403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/114605,蓝色,20181001/114603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/114805,蓝色,20181001/114803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/115205,蓝色,20181001/115203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/115405,蓝色,20181001/115403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/120005,蓝色,20181001/120003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/120229,蓝色,20181001/120203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/120405,蓝色,20181001/120403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/120605,蓝色,20181001/120603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/121012,蓝色,20181001/121003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/121254,蓝色,20181001/121203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/121605,蓝色,20181001/121603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/121910,蓝色,20181001/121803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/122030,蓝色,20181001/122004,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/122214,蓝色,20181001/122203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/122405,蓝色,20181001/122403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/122605,蓝色,20181001/122603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/122805,蓝色,20181001/122803,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/123107,蓝色,20181001/123003,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/123243,蓝色,20181001/123203,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/123405,蓝色,20181001/123403,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/123705,蓝色,20181001/123603,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/123858,蓝色,20181001/123804,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/124005,蓝色,20181001/124004,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/124205,蓝色,20181001/124204,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/124405,蓝色,20181001/124404,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/124605,蓝色,20181001/124604,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/124805,蓝色,20181001/124804,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/125205,蓝色,20181001/125204,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/125405,蓝色,20181001/125404,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/125620,蓝色,20181001/125604,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/125853,蓝色,20181001/125804,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/130005,蓝色,20181001/130004,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/130215,蓝色,20181001/130204,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/130405,蓝色,20181001/130404,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/130605,蓝色,20181001/130604,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/130805,蓝色,20181001/130804,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/131034,蓝色,20181001/131004,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/131219,蓝色,20181001/131204,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/131405,蓝色,20181001/131404,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/131605,蓝色,20181001/131604,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/132005,蓝色,20181001/132004,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/132205,蓝色,20181001/132204,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/132405,蓝色,20181001/132404,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
28,947,20181001/132605,蓝色,20181001/132604,,粤A7A0Q7,68291856,0,0,44030063,13789954,68294897,13791639,5,146,22655
