name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,28589,9007446861,,,,,,,113.9866711,22.5961728,,,
,28590,9007446862,,,,,,,113.9867833,22.5957546,,,
,28591,9007446849,traffic_signals,,signal,,,,113.9869013,22.5953148,,,
,28592,9007446959,,,,,,,114.0005487,22.5960993,,,
,28593,9007446970,,,,,,,114.0004999,22.5961372,,,
,28594,9007446971,,,,,,,114.0004593,22.596093,,,
,28595,9007446964,,,,,,,114.0005086,22.5960549,,,
,28596,9007447072,,,,,,,113.9845598,22.5961191,,,
,28597,9007447044,,,,,,,113.9842025,22.5998273,,,
,28598,9007447011,,,,,,,113.9844732,22.5961018,,,
,28599,9007447010,,,,,,,113.984862,22.5957107,,,
,28600,9007446975,traffic_signals,,signal,,,,113.9851233,22.595448,,,
,28601,9007447073,,,,,,,113.9849448,22.5957291,,,
,28602,9010306942,,,,,,,114.2439473,22.583848,,,
,28603,3906306780,,,,,,,114.2434798,22.5833088,,,
,28604,9010306955,,,,,,,114.244079,22.5838874,,,
,28605,9010306924,,,,,,,114.2487178,22.5895431,,,
,28606,9010306864,,,,,,,114.2488418,22.5894883,,,
,28607,3969579151,,,,,,,114.1119864,22.5856073,,,
,28608,9010381431,,,,,,,114.1142037,22.5855751,,,
,28609,2286057570,,,,,,,114.115027,22.586141,,,
,28610,9010381432,,,,,,,114.1138121,22.5853071,,,
,28611,567623034,,,,,,,114.1208964,22.5578139,,,
,28612,2377869267,,,,,,,114.1261744,22.5426479,,,
,28613,2881809566,,,,,,,114.125939,22.5422137,,,
,28614,2377880330,,,,,,,114.1304946,22.5427681,,,
,28615,8549666059,traffic_signals,,signal,,,,114.1223944,22.5792654,,,
,28616,8549666266,traffic_signals,,signal,,,,114.1324845,22.5796437,,,
,28617,8549666302,traffic_signals,,signal,,,,114.1356833,22.579375,,,
,28618,6080310600,traffic_signals,,signal,,,,114.1152154,22.6020301,,,
,28619,7246486856,,,,,,,114.11505,22.6023037,,,
,28620,9010655869,,,,,,,114.428846,22.7028483,,,
,28621,9014079760,,,,,,,114.1121387,22.5854061,,,
,28622,9557291450,traffic_signals,,signal,,,,114.1645786,22.5655346,,,
,28623,9557335569,,,,,,,114.1613792,22.5654773,,,
,28624,9014320226,,,,,,,113.8815463,22.7493387,,,
,28625,9014320223,,,,,,,113.881592,22.7497631,,,
,28626,9014320239,,,,,,,113.8819157,22.7492055,,,
,28627,9014320243,,,,,,,113.8810755,22.7495015,,,
,28628,9027423234,,,,,,,113.9188422,22.7861248,,,
,28629,2456719829,traffic_signals,,signal,,,,113.8972549,22.7698401,,,
,28630,9014320427,,,,,,,113.8923296,22.7612574,,,
,28631,9014320428,,,,,,,113.892289,22.7611012,,,
,28632,7202423196,traffic_signals,,signal,,,,113.885045,22.780961,,,
,28633,9014320434,,,,,,,113.884958,22.780998,,,
,28634,9014320435,,,,,,,113.8982405,22.7663748,,,
,28635,7202423207,traffic_signals,,signal,,,,113.8883188,22.7796728,,,
,28636,9014320446,,,,,,,113.9280526,22.7671664,,,
,28637,9014320448,,,,,,,113.909417,22.7635089,,,
,28638,5856716403,traffic_signals,,signal,,,,113.9004756,22.7619431,,,
,28639,7077042589,,,,,,,113.90994,22.763398,,,
,28640,7008516836,traffic_signals,,signal,,,,113.9026409,22.7205967,,,
,28641,9014320462,,,,,,,113.9053172,22.720447,,,
,28642,9024175087,,,,,,,113.8755531,22.7800318,,,
,28643,9024175086,,,,,,,113.8755659,22.7801234,,,
,28644,9024174956,,,,,,,113.8738168,22.7835886,,,
,28645,9024174947,,,,,,,113.8737548,22.7836334,,,
,28646,5677565651,,,,,,,114.4108011,22.7480432,,,
,28647,9014644587,,,,,,,114.4135986,22.7473674,,,
,28648,9014644586,,,,,,,114.4136323,22.7475546,,,
,28649,5486385770,,,,,,,114.410767,22.7481573,,,
,28650,9014644673,,,,,,,114.3216604,22.7088986,,,
,28651,9017427700,,,,,,,114.3206394,22.7084616,,,
,28652,5456890401,,,,,,,114.3302873,22.7101397,,,
,28653,3972412595,,,,,,,114.325926,22.709188,,,
,28654,4184969096,,,,,,,114.3199229,22.7079699,,,
,28655,3145194660,,,,,,,114.3163588,22.7065735,,,
,28656,9014644679,,,,,,,114.3199798,22.7078723,,,
,28657,9014644721,,,,,,,114.323425,22.7091595,,,
,28658,9014644684,,,,,,,114.3287465,22.7096392,,,
,28659,7651856081,traffic_signals,,signal,,,,114.3301414,22.7099516,,,
,28660,7651856080,,,,,,,114.3303551,22.7099981,,,
,28661,5456890376,,,,,,,114.3345026,22.711048,,,
,28662,9014644717,,,,,,,114.3202665,22.7080093,,,
,28663,9014644718,,,,,,,114.321683,22.708805,,,
,28664,9014644676,,,,,,,114.3233968,22.7092625,,,
,28665,9014644732,,,,,,,114.3129846,22.7090398,,,
,28666,9014644731,,,,,,,114.3129021,22.7091016,,,
,28667,3385639880,,,,,,,114.3254458,22.7013023,,,
,28668,9014644733,,,,,,,114.3128619,22.7089078,,,
,28669,9015853635,,,,,,,114.2657842,22.6959275,,,
,28670,3377180030,,,,,,,114.2659125,22.6958205,,,
,28671,2979580346,,,,,,,114.2562801,22.6881097,,,
,28672,2979580338,,,,,,,114.2552413,22.6874505,,,
,28673,9015853684,,,,,,,114.2563593,22.6878185,,,
,28674,5570276952,,,,,,,114.2564153,22.6876204,,,
,28675,8442017260,,,,,,,113.9285823,22.5246564,,,
,28676,9094348447,,,,,,,113.9305743,22.5245353,,,
,28677,9094348457,,,,,,,113.9339451,22.524392,,,
,28678,6020562972,traffic_signals,,signal,,,,114.0417668,22.5209229,,,
,28679,598508093,,,,,,,114.0679753,22.5287334,,,
,28680,2380017730,,,,,,,114.0658896,22.5247851,,,
,28681,9014644716,,,,,,,114.3201534,22.7079452,,,
,28682,3972412614,,,,,,,114.332945,22.710682,,,
,28683,5456890377,traffic_signals,,signal,,,,114.3306707,22.7102234,,,
,28684,6679927798,traffic_signals,,signal,,,,114.3505748,22.7195558,,,
,28685,7424035815,traffic_signals,,signal,,,,114.3527154,22.728465,,,
,28686,6899995184,traffic_signals,,signal,,,,114.3324143,22.6979164,,,
,28687,9017484252,,,,,,,114.3649245,22.6848647,,,
,28688,3128963971,,,,,,,114.3759804,22.6898329,,,
,28689,3128963976,,,,,,,114.3764093,22.6892952,,,
,28690,8196312977,traffic_signals,,signal,,,,114.3335024,22.6928409,,,
,28691,9017484246,,,,,,,114.3384737,22.6872625,,,
,28692,9020405513,,,,,,,114.3405845,22.6883437,,,
,28693,6527634345,traffic_signals,,signal,,,,114.3406125,22.6883537,,,
,28694,9020405532,,,,,,,114.3406745,22.688376,,,
,28695,9017484261,,,,,,,114.3356939,22.6834034,,,
,28696,9017484260,,,,,,,114.3403588,22.6810845,,,
,28697,9038295441,,,,,,,114.3324034,22.6850423,,,
,28698,9017484262,,,,,,,114.3353124,22.6835935,,,
,28699,9017484263,,,,,,,114.3352879,22.6837665,,,
,28700,7092401166,traffic_signals,,signal,,,,114.3326873,22.6850722,,,
,28701,9038295442,,,,,,,114.3325415,22.6851455,,,
,28702,9017484264,,,,,,,114.3357171,22.6835521,,,
,28703,9017484265,,,,,,,114.3403803,22.6812266,,,
,28704,8909842491,traffic_signals,,signal,,,,113.8440194,22.806971,,,
,28705,8911117266,traffic_signals,,signal,,,,113.8407563,22.8060784,,,
,28706,8912878070,,,,,,,113.8293626,22.7977954,,,
