name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,4119,790502086,,,,,,,-8.3808917,40.9011474,,,
,4120,790397202,,,,,,,-8.3820827,40.9014547,,,
,4121,3371231956,,,,,,,-8.389164,40.9193989,,,
,4122,1222755450,traffic_signals,,signal,,,,-8.3923155,40.9235078,,,
,4123,1231716956,,,,,,,-8.3822236,40.9014918,,,
,4124,790502124,,,,,,,-8.3869741,40.9005698,,,
,4125,790502269,,,,,,,-8.430572,40.9099415,,,
,4126,2071628244,,,,,,,-8.4272863,40.9054412,,,
,4127,789071834,,,,,,,-8.5044925,40.9248777,,,
,4128,1494343127,,,,,,,-8.5054862,40.9249878,,,
,4129,790628080,,,,,,,-8.5037493,40.9249531,,,
,4130,1577417533,,,,,,,-8.5018496,40.9253701,,,
,4131,789052552,,,,,,,-8.501502,40.9223039,,,
,4132,789052723,,,,,,,-8.5016442,40.9225327,,,
,4133,789053678,,,,,,,-8.5027012,40.9248832,,,
,4134,789052639,,,,,,,-8.5015487,40.9222797,,,
,4135,789052755,,,,,,,-8.491714,40.9176866,,,
,4136,792643023,,,,,,,-8.5817768,41.180319,,,
,4137,112613635,,,,,,,-8.5783756,41.1806958,,,
,4138,792698580,,,,,,,-8.6194692,41.2477323,,,
,4139,2889065502,,,,,,,-8.6203147,41.2464233,,,
,4140,792698591,,,,,,,-8.619246,41.2480752,,,
,4141,6022105222,,,,,,,-8.620362,41.2463344,,,
,4142,251059197,,,,,,,-8.6188683,41.2484528,,,
,4143,792701711,,,,,,,-8.6090262,41.2010569,,,
,4144,792701722,,,,,,,-8.6125375,41.2013658,,,
,4145,292783623,,,,,,,-8.6148203,41.2054718,,,
,4146,292783625,,,,,,,-8.6148644,41.2051841,,,
,4147,292783635,,,,,,,-8.6146038,41.2043367,,,
,4148,292783591,,,,,,,-8.6131777,41.2120594,,,
,4149,801924137,,,,,,,-8.6127458,41.2121649,,,
,4150,805685007,motorway_junction,,,,,,-8.6357684,41.0425315,,,
,4151,805684987,,,,,,,-8.6348967,41.0415128,,,
,4152,1205022856,,,,,,,-8.6188534,41.2624325,,,
,4153,805702116,,,,,,,-8.6183632,41.2598058,,,
,4154,292782897,,,,,,,-8.6149594,41.2264082,,,
,4155,292782895,,,,,,,-8.6153232,41.226174,,,
,4156,2222272166,crossing,,,,,,-8.6146237,41.2256427,,,
,4157,520161935,,,,,,,-8.6115908,41.2259063,,,
,4158,812384682,traffic_signals,,signal,,,,-8.6294477,40.9913052,,,
,4159,812384693,,,,,,,-8.629494,40.9915538,,,
,4160,812384673,,,,,,,-8.6295336,40.9912372,,,
,4161,812384701,,,,,,,-8.6292181,40.9912945,,,
,4162,773855730,,,,,,,-8.6252803,40.9871855,,,
,4163,443805914,,,,,,,-8.6272152,40.9891921,,,
,4164,443805978,,,,,,,-8.6295709,40.9909857,,,
,4165,812422466,,,,,,,-8.6304872,40.9891058,,,
,4166,812384670,,,,,,,-8.6293278,40.9912485,,,
,4167,812384695,crossing,,,,,,-8.6290891,40.9911373,,,
,4168,812384699,,,,,,,-8.6295001,40.9911648,,,
,4169,812384669,traffic_signals,,signal,,,,-8.6293493,40.991388,,,
,4170,277307828,,,,,,,-8.6025922,40.9278931,,,
,4171,2303266458,,,,,,,-8.6052557,40.9056482,,,
,4172,1114827628,motorway_junction,,,,,,-8.5819707,40.9252128,,,
,4173,1114827295,,,,,,,-8.5798839,40.9242869,,,
,4174,1375772490,,,,,,,-8.6096012,40.927774,,,
,4175,277305933,,,,,,,-8.6115292,40.9274957,,,
,4176,1375804049,,,,,,,-8.6142766,40.9274618,,,
,4177,5319059207,traffic_signals,,signal,,,,-8.6164019,40.9274379,,,
,4178,443806061,,,,,,,-8.626765,40.9578944,,,
,4179,795252475,traffic_signals,,signal,,,,-8.6157627,40.9607987,,,
,4180,823266189,,,,,,,-8.623918,40.9679261,,,
,4181,823266259,,,,,,,-8.6170844,40.9700702,,,
,4182,823266133,,,,,,,-8.6261147,40.9682854,,,
,4183,823266180,,,,,,,-8.6290106,40.9747749,,,
,4184,823266112,,,,,,,-8.6264888,40.9747032,,,
,4185,823266181,,,,,,,-8.6290987,40.9674661,,,
,4186,823266121,,,,,,,-8.6288894,40.967582,,,
,4187,5695374649,,,,,,,-8.6098029,40.9700678,,,
,4188,4091451948,,,,,,,-8.6072651,40.9531801,,,
,4189,665956681,,,,,,,-8.5379777,40.9701613,,,
,4190,665956578,,,,,,,-8.5381246,40.9676522,,,
,4191,789053226,,,,,,,-8.5037539,40.9280377,,,
,4192,1822198095,,,,,,,-8.5194336,41.4032135,,,
,4193,3007962999,,,,,,,-8.5194194,41.4030884,,,
,4194,2709146590,,,,,,,-8.5191769,41.4030704,,,
,4195,3007963435,,,,,,,-8.5191634,41.4032388,,,
,4196,3007963032,,,,,,,-8.5194092,41.4032408,,,
,4197,829219676,,,,,,,-8.4855389,40.9121892,,,
,4198,829219678,,,,,,,-8.4851942,40.9123844,,,
,4199,829219752,,,,,,,-8.4848537,40.9127015,,,
,4200,829219758,,,,,,,-8.4851462,40.9125527,,,
,4201,829219847,,,,,,,-8.4860875,40.9120838,,,
,4202,829219834,,,,,,,-8.486007,40.91195,,,
,4203,1541593074,,,,,,,-8.4856265,40.9120615,,,
,4204,830290740,,,,,,,-8.4824108,40.9133625,,,
,4205,830290765,,,,,,,-8.4822551,40.9134336,,,
,4206,830290792,,,,,,,-8.4814233,40.9148677,,,
,4207,1207244264,crossing,,,,,,-8.5354745,41.4015018,,,
,4208,428667731,,,,,,,-8.5640327,41.3884391,,,
,4209,1510056692,,,,,,,-8.558129,41.3843363,,,
,4210,1103523826,,,,,,,-8.5657434,41.2267137,,,
,4211,525405095,,,,,,,-8.5657635,41.2265607,,,
,4212,1520038117,,,,,,,-8.6240907,41.2062486,,,
,4213,293057083,,,,,,,-8.6229608,41.2034965,,,
,4214,875810921,,,,,,,-8.7178573,41.2584722,,,
,4215,875810814,,,,,,,-8.711967,41.2566064,,,
,4216,1037307091,,,,,,,-8.6006727,41.1984587,,,
,4217,1708530716,,,,,,,-8.7353142,41.3532744,,,
,4218,773847225,traffic_signals,,signal,,,,-8.6305723,40.9748516,,,
,4219,1645108358,traffic_signals,,signal,,,,-8.6295076,40.969988,,,
,4220,773847161,traffic_signals,,signal,,,,-8.6292698,40.9696251,,,
,4221,823550675,,,,,,,-8.6291118,40.9676191,,,
,4222,773855737,,,,,,,-8.6320462,40.9848105,,,
,4223,913123047,,,,,,,-8.6308857,40.9769698,,,
,4224,892240851,,,,,,,-8.7430666,41.355821,,,
,4225,899203234,,,,,,,-8.6702681,41.2339792,,,
,4226,3128077066,,,,,,,-8.6744461,41.2310622,,,
,4227,899203276,,,,,,,-8.6699742,41.2342724,,,
,4228,899203262,,,,,,,-8.6659134,41.2375512,,,
,4229,899203263,,,,,,,-8.6693522,41.2343441,,,
,4230,1801522769,,,,,,,-8.6696175,41.2345099,,,
,4231,3813428558,,,,,,,-8.6396582,40.9547128,,,
,4232,4997178098,,,,,,,-8.6388509,40.9507907,,,
,4233,904500726,,,,,,,-8.654994,40.9513122,,,
,4234,904500698,,,,,,,-8.6558617,40.9477776,,,
,4235,769432101,,,,,,,-8.6550404,40.9537662,,,
,4236,1245557283,,,,,,,-8.6530562,40.9538895,,,
,4237,904500728,,,,,,,-8.6549914,40.9514825,,,
,4238,5171394241,,,,,,,-8.6543916,40.9297491,,,
,4239,904523162,,,,,,,-8.6481665,40.9002144,,,
,4240,904523059,,,,,,,-8.6460617,40.9310535,,,
,4241,904522921,,,,,,,-8.6458196,40.9311642,,,
,4242,4864975697,,,,,,,-8.6447558,40.9409979,,,
,4243,904544524,,,,,,,-8.656293,40.9416103,,,
,4244,904523205,crossing,,,,,,-8.6451796,40.941452,,,
,4245,277301194,motorway_junction,,,,,,-8.5728141,41.0118726,,,
,4246,911738478,,,,,,,-8.5741157,41.0119735,,,
,4247,911803938,,,,,,,-8.5739373,41.0131922,,,
,4248,911803941,,,,,,,-8.5739106,41.0130767,,,
,4249,911803948,,,,,,,-8.5735954,41.0129591,,,
,4250,911803953,,,,,,,-8.5734185,41.0130474,,,
,4251,911803959,,,,,,,-8.5733681,41.0131816,,,
,4252,911803971,,,,,,,-8.5734496,41.0133212,,,
,4253,911803977,,,,,,,-8.5738799,41.0133011,,,
,4254,796573410,,,,,,,-8.6134404,40.9028946,,,
,4255,913122997,,,,,,,-8.6122825,40.9089269,,,
,4256,928616066,,,,,,,-8.6150933,40.9161744,,,
,4257,913122996,,,,,,,-8.6158584,40.9234859,,,
,4258,4091451810,,,,,,,-8.6170227,40.9365284,,,
,4259,913123018,,,,,,,-8.6184137,40.938625,,,
,4260,3191520459,,,,,,,-8.6210809,40.9431601,,,
,4261,443806076,,,,,,,-8.6223786,40.9448826,,,
,4262,3191520570,,,,,,,-8.6224518,40.9450223,,,
,4263,3816396639,,,,,,,-8.6224967,40.9451169,,,
,4264,4091451940,,,,,,,-8.6242237,40.9505188,,,
,4265,913123030,,,,,,,-8.6443637,41.064416,,,
,4266,913122982,,,,,,,-8.6443648,41.0641511,,,
,4267,913122985,,,,,,,-8.6165032,40.9244345,,,
,4268,796573445,,,,,,,-8.616601,40.9245941,,,
,4269,913123015,,,,,,,-8.6441238,41.0646789,,,
,4270,1123963380,,,,,,,-8.6441154,41.0649322,,,
,4271,913123048,,,,,,,-8.612008,40.910404,,,
,4272,796573413,,,,,,,-8.6126763,40.9109849,,,
,4273,913123044,,,,,,,-8.6440922,41.0646579,,,
,4274,913123049,,,,,,,-8.644285,41.0647064,,,
,4275,913122988,,,,,,,-8.6441884,41.0643961,,,
,4276,913123004,,,,,,,-8.6440991,41.0644354,,,
,4277,1114853772,,,,,,,-8.6440458,41.0645872,,,
,4278,1309564340,,,,,,,-8.6435808,41.0326243,,,
,4279,1309555051,,,,,,,-8.6445327,41.0341891,,,
,4280,913123040,,,,,,,-8.6397972,41.0144356,,,
,4281,441803013,,,,,,,-8.639791,41.0111768,,,
,4282,441803015,,,,,,,-8.6398127,41.0094061,,,
,4283,913123041,,,,,,,-8.6122332,40.9100708,,,
,4284,913123014,,,,,,,-8.6117491,40.910276,,,
,4285,913123006,,,,,,,-8.6122709,40.9102588,,,
,4286,913123020,,,,,,,-8.6118055,40.9100461,,,
,4287,913122983,,,,,,,-8.6397952,41.014566,,,
,4288,1210650773,motorway_junction,,,,,,-8.6264955,41.1094393,,,
,4289,1210650749,,,,,,,-8.626453,41.105921,,,
,4290,269591474,,,,,,,-8.4666227,41.3387887,,,
,4291,269591475,,,,,,,-8.4675553,41.3405086,,,
,4292,277309988,,,,,,,-8.4892299,41.3321767,,,
,4293,277309989,,,,,,,-8.4898723,41.3323257,,,
,4294,269592365,,,,,,,-8.4004805,41.3606592,,,
,4295,493845212,,,,,,,-8.4004899,41.3606984,,,
,4296,277309993,,,,,,,-8.4914902,41.3331853,,,
,4297,269591460,,,,,,,-8.4710809,41.3290133,,,
,4298,269591480,,,,,,,-8.4665439,41.3434357,,,
,4299,269591506,,,,,,,-8.4449143,41.3574312,,,
,4300,3097513211,crossing,,,,,,-8.4075253,41.3549393,,,
,4301,7688794203,,,,,,,-8.4072688,41.3548823,,,
,4302,7688794185,,,,,,,-8.4072149,41.3548664,,,
,4303,7688794186,,,,,,,-8.4069787,41.3548967,,,
,4304,269591550,,,,,,,-8.406601,41.3550673,,,
,4305,269591557,,,,,,,-8.4027895,41.3569486,,,
,4306,2085658661,,,,,,,-8.4027207,41.3571056,,,
,4307,479365724,,,,,,,-8.4026606,41.3572539,,,
,4308,914327061,motorway_junction,,,,,,-8.7272111,41.3752618,,,
,4309,914326567,,,,,,,-8.7265323,41.3756221,,,
,4310,914326524,,,,,,,-8.74213,41.3649738,,,
,4311,914326488,motorway_junction,,,,,,-8.7245509,41.3757846,,,
,4312,314404835,,,,,,,-8.7262028,41.3753854,,,
,4313,914327086,,,,,,,-8.7293189,41.3392252,,,
,4314,479365425,,,,,,,-8.729287,41.3393874,,,
,4315,914326599,,,,,,,-8.729388,41.3389642,,,
,4316,914327050,,,,,,,-8.729134,41.3388842,,,
,4317,1486938865,,,,,,,-8.702177,41.3045499,,,
,4318,914327078,,,,,,,-8.7187741,41.3296083,,,
,4319,914327535,,,,,,,-8.718557,41.3296937,,,
,4320,914326676,,,,,,,-8.718754,41.329976,,,
,4321,914327506,,,,,,,-8.718971,41.3298906,,,
,4322,264122752,motorway_junction,,,,,,-8.7237814,41.3760638,,,
,4323,133151878,,,,,,,-8.7274685,41.3777705,,,
,4324,914326559,,,,,,,-8.7189616,41.330089,,,
,4325,479365206,,,,,,,-8.7299115,41.3393257,,,
,4326,269537534,,,,,,,-8.7325597,41.340845,,,
,4327,420407164,,,,,,,-8.732952,41.3411052,,,
,4328,914326556,,,,,,,-8.7022692,41.3050191,,,
,4329,479365482,,,,,,,-8.7452877,41.3713915,,,
,4330,2367867489,,,,,,,-8.7435196,41.3670444,,,
,4331,914326927,,,,,,,-8.7451794,41.3717454,,,
,4332,1810686310,,,,,,,-8.7389089,41.3766196,,,
,4333,914326783,,,,,,,-8.7296143,41.3392853,,,
,4334,914326823,,,,,,,-8.7251549,41.3729403,,,
,4335,1506395006,,,,,,,-8.7246473,41.3715438,,,
,4336,914326891,motorway_junction,,,,,,-8.7274187,41.3772986,,,
,4337,3021468454,,,,,,,-8.7284934,41.3749481,,,
,4338,914326592,,,,,,,-8.7023203,41.3046598,,,
,4339,914327631,,,,,,,-8.7292779,41.3390835,,,
,4340,914326993,,,,,,,-8.7294848,41.3392995,,,
,4341,914326510,,,,,,,-8.7297578,41.3391298,,,
,4342,1810686045,,,,,,,-8.745475,41.37146,,,
,4343,7877107123,,,,,,,-8.7454555,41.3714652,,,
,4344,1810686049,,,,,,,-8.7453725,41.3715144,,,
,4345,1810686052,,,,,,,-8.7453513,41.3715585,,,
,4346,914326486,,,,,,,-8.7454851,41.3716945,,,
,4347,1810686062,,,,,,,-8.7455469,41.3716924,,,
,4348,133226868,motorway_junction,,,,,,-8.726129,41.374838,,,
,4349,2991248795,,,,,,,-8.7270016,41.3752217,,,
,4350,914326537,motorway_junction,,,,,,-8.7265095,41.3759584,,,
,4351,2991248796,,,,,,,-8.7256038,41.3756283,,,
,4352,914327171,,,,,,,-8.7340383,41.3416769,,,
,4353,4359274287,,,,,,,-8.7347921,41.3423153,,,
,4354,269537535,,,,,,,-8.7358095,41.343142,,,
,4355,1487790568,,,,,,,-8.7364835,41.344108,,,
,4356,8507027004,,,,,,,-8.7283035,41.3384259,,,
,4357,133151879,,,,,,,-8.7281345,41.3788974,,,
,4358,133151884,,,,,,,-8.7300575,41.3812787,,,
,4359,1366370713,,,,,,,-8.6480295,40.9000288,,,
,4360,919477455,,,,,,,-8.5598424,40.9084663,,,
,4361,919477457,,,,,,,-8.5597509,40.9083759,,,
,4362,919477515,,,,,,,-8.5595863,40.9085065,,,
,4363,919477460,,,,,,,-8.5597491,40.9085667,,,
,4364,929963656,,,,,,,-8.5029416,40.900052,,,
,4365,919482399,,,,,,,-8.5018046,40.9018567,,,
,4366,919482409,,,,,,,-8.5010959,40.9024885,,,
,4367,919482387,,,,,,,-8.501564,40.902074,,,
,4368,919482509,,,,,,,-8.4999699,40.9025552,,,
,4369,919482419,,,,,,,-8.5008944,40.9025317,,,
,4370,7948987966,,,,,,,-8.4394583,40.9030548,,,
,4371,4875882957,,,,,,,-8.4395066,40.9029325,,,
,4372,919488886,,,,,,,-8.439371,40.90279,,,
,4373,919488892,,,,,,,-8.4390526,40.9029309,,,
,4374,919488895,,,,,,,-8.4391483,40.9030888,,,
,4375,1537920663,,,,,,,-8.4743274,40.9005778,,,
,4376,919491527,,,,,,,-8.4665376,40.9030241,,,
,4377,919491593,,,,,,,-8.4357779,40.9157556,,,
,4378,919491578,,,,,,,-8.4359261,40.9158006,,,
,4379,919491586,,,,,,,-8.4357771,40.9157021,,,
,4380,919491806,,,,,,,-8.432021,40.9122199,,,
,4381,919491681,,,,,,,-8.4318353,40.9110246,,,
,4382,919491694,,,,,,,-8.4317908,40.9109046,,,
,4383,919491726,,,,,,,-8.4317789,40.9110594,,,
,4384,919491813,,,,,,,-8.4320527,40.9120774,,,
,4385,3744756149,,,,,,,-8.4318978,40.9120882,,,
,4386,919491800,,,,,,,-8.4318724,40.9121358,,,
,4387,919492157,,,,,,,-8.3876068,40.9230012,,,
,4388,919492099,,,,,,,-8.4053865,40.9240914,,,
,4389,919492164,,,,,,,-8.3872463,40.9230526,,,
,4390,919492166,,,,,,,-8.3868558,40.9236541,,,
,4391,919492199,,,,,,,-8.3779193,40.934904,,,
,4392,919492200,,,,,,,-8.3778773,40.9350927,,,
,4393,1203961347,,,,,,,-8.3778826,40.9354607,,,
,4394,919538514,,,,,,,-8.5599539,40.9106529,,,
,4395,3739687243,,,,,,,-8.5609789,40.9135038,,,
,4396,3739687242,,,,,,,-8.5608937,40.9136795,,,
,4397,919538528,,,,,,,-8.5595356,40.9157934,,,
,4398,919540376,,,,,,,-8.5383178,40.962228,,,
,4399,919540374,,,,,,,-8.5385879,40.9622078,,,
,4400,919540386,,,,,,,-8.5383724,40.9617461,,,
,4401,1354779161,,,,,,,-8.5379284,40.9618257,,,
,4402,919541142,,,,,,,-8.5378134,40.9625911,,,
,4403,919540731,,,,,,,-8.5391592,40.9621887,,,
,4404,919541884,,,,,,,-8.5549215,40.9533156,,,
,4405,1354773045,,,,,,,-8.5548509,40.9532414,,,
,4406,919541900,,,,,,,-8.5546966,40.9531981,,,
,4407,919541898,,,,,,,-8.554522,40.9533055,,,
,4408,4653474537,,,,,,,-8.5545107,40.9533313,,,
,4409,919541893,,,,,,,-8.5545868,40.9534965,,,
,4410,919541889,,,,,,,-8.5546991,40.9535304,,,
,4411,919541886,,,,,,,-8.5549277,40.9534068,,,
,4412,919541885,,,,,,,-8.5549521,40.953367,,,
,4413,1354773009,,,,,,,-8.5551311,40.9532109,,,
,4414,919544538,,,,,,,-8.5814155,40.9391103,,,
,4415,919544545,,,,,,,-8.581752,40.9390779,,,
,4416,919544542,,,,,,,-8.5820284,40.9383173,,,
,4417,8387953895,,,,,,,-8.581667,40.9381355,,,
,4418,4653474303,,,,,,,-8.5813033,40.9381434,,,
,4419,252028336,,,,,,,-8.580981,40.9389203,,,
,4420,947109666,,,,,,,-8.5963792,40.9266508,,,
,4421,1359223472,,,,,,,-8.5963341,40.9270642,,,
,4422,919546133,,,,,,,-8.5755439,40.9271168,,,
,4423,919554577,,,,,,,-8.5755554,40.9270462,,,
,4424,919546143,,,,,,,-8.5753456,40.9267814,,,
,4425,1359223463,,,,,,,-8.5749913,40.9267744,,,
,4426,919546150,,,,,,,-8.5747948,40.9269281,,,
,4427,1359223457,,,,,,,-8.5746539,40.9267226,,,
,4428,919549903,,,,,,,-8.5596403,40.9360325,,,
,4429,1357633301,,,,,,,-8.5617072,40.9389579,,,
,4430,919546079,,,,,,,-8.5783175,40.9261353,,,
,4431,919554506,,,,,,,-8.5761947,40.9266362,,,
,4432,1556412522,,,,,,,-8.5336381,41.1354804,,,
,4433,1556412526,crossing,,,,,,-8.5342198,41.1352406,,,
,4434,314536670,,,,,,,-8.5344828,41.1351289,,,
,4435,920226263,,,,,,,-8.534688,41.1350055,,,
,4436,920226017,,,,,,,-8.535332,41.1343808,,,
,4437,920225853,,,,,,,-8.4955792,41.1142611,,,
,4438,920226033,,,,,,,-8.4950277,41.1140132,,,
,4439,2348738471,,,,,,,-8.2795413,41.0593529,,,
,4440,292906631,,,,,,,-8.2707356,41.0613096,,,
,4441,292909084,,,,,,,-8.2965701,41.0816903,,,
,4442,1343713685,,,,,,,-8.2929403,41.0773907,,,
,4443,920226080,,,,,,,-8.4656095,41.1053159,,,
,4444,920225869,,,,,,,-8.4675293,41.0929001,,,
,4445,920226150,,,,,,,-8.4949376,41.1139781,,,
,4446,324175347,,,,,,,-8.4952256,41.113363,,,
,4447,920225964,,,,,,,-8.5361478,41.1368915,,,
,4448,920225866,,,,,,,-8.4725006,41.1054098,,,
,4449,920226058,,,,,,,-8.4718685,41.1053741,,,
,4450,920226051,,,,,,,-8.4716787,41.1052491,,,
,4451,3354460164,,,,,,,-8.4657579,41.1058684,,,
,4452,292904084,,,,,,,-8.2570062,41.0611399,,,
,4453,292904085,,,,,,,-8.2560065,41.0616265,,,
,4454,276939661,,,,,,,-8.4507074,41.0722522,,,
,4455,1351232691,,,,,,,-8.4499161,41.0711775,,,
,4456,3472167661,,,,,,,-8.4298774,41.0676992,,,
,4457,2342819524,,,,,,,-8.2630195,41.0620329,,,
,4458,2340997739,,,,,,,-8.2599586,41.0608829,,,
,4459,2342819496,,,,,,,-8.259547,41.0605829,,,
,4460,920225940,,,,,,,-8.5469788,41.1428336,,,
,4461,2410508036,,,,,,,-8.5454979,41.1416814,,,
,4462,2348738427,,,,,,,-8.2632772,41.0614457,,,
,4463,3813428758,,,,,,,-8.6397397,40.9571339,,,
,4464,3813428760,,,,,,,-8.6399174,40.9571265,,,
,4465,769432061,,,,,,,-8.6377718,40.9571815,,,
,4466,920532269,,,,,,,-8.6396838,40.957111,,,
,4467,3600897465,,,,,,,-8.5999944,40.9152596,,,
,4468,921257152,,,,,,,-8.5978773,40.916452,,,
,4469,921255875,,,,,,,-8.6007015,40.9158233,,,
,4470,947076684,,,,,,,-8.6083675,40.9140642,,,
,4471,3813426909,,,,,,,-8.6134723,40.9008317,,,
,4472,6247248361,,,,,,,-8.6038789,40.9016342,,,
,4473,921255868,,,,,,,-8.5936901,40.9056717,,,
,4474,921257752,,,,,,,-8.5961081,40.9053139,,,
,4475,1379332888,,,,,,,-8.5862893,40.9002883,,,
,4476,937597506,,,,,,,-8.5813916,40.9086311,,,
,4477,1380530018,,,,,,,-8.5916786,40.9213712,,,
,4478,921258859,,,,,,,-8.5874118,40.9202586,,,
,4479,921258801,,,,,,,-8.5847259,40.9194271,,,
,4480,5906696139,,,,,,,-8.5429664,40.9199816,,,
,4481,921268062,,,,,,,-8.54435,40.9133573,,,
,4482,929973557,,,,,,,-8.5356919,40.9275246,,,
,4483,3130128929,,,,,,,-8.5348405,40.9275617,,,
,4484,921273752,,,,,,,-8.5124191,40.9241136,,,
,4485,921273768,,,,,,,-8.5145809,40.9252183,,,
,4486,1358291311,,,,,,,-8.5109448,40.9246551,,,
,4487,921274751,,,,,,,-8.5084504,40.9239548,,,
,4488,9530381745,,,,,,,-8.5764963,40.9105526,,,
,4489,927236242,,,,,,,-8.5788769,40.9146541,,,
,4490,927239620,,,,,,,-8.5630567,40.9132632,,,
,4491,927236624,,,,,,,-8.5663723,40.9115488,,,
,4492,4381265184,,,,,,,-8.5592963,40.9000712,,,
,4493,4381265258,,,,,,,-8.5599656,40.9041033,,,
,4494,3121041366,,,,,,,-8.5323206,40.9144728,,,
,4495,1534143220,,,,,,,-8.53418,40.9183361,,,
,4496,927242292,,,,,,,-8.532863,40.9128643,,,
,4497,927243169,,,,,,,-8.5277102,40.9000381,,,
,4498,927243170,,,,,,,-8.5272404,40.9006885,,,
,4499,1534119897,,,,,,,-8.5275218,40.9015409,,,
,4500,927242840,,,,,,,-8.5274279,40.9135199,,,
,4501,5379447109,,,,,,,-8.528261,40.9141794,,,
,4502,1541593061,,,,,,,-8.4918043,40.9109948,,,
,4503,1541593047,,,,,,,-8.4916413,40.9108783,,,
,4504,927252998,,,,,,,-8.4927807,40.9091786,,,
,4505,927252995,,,,,,,-8.4908064,40.906435,,,
,4506,927252412,,,,,,,-8.4913815,40.90304,,,
,4507,1541589532,,,,,,,-8.4913088,40.9039934,,,
,4508,921274776,,,,,,,-8.4972915,40.91416,,,
,4509,6071881336,traffic_signals,,signal,,,,-8.4960911,40.9156061,,,
,4510,928650813,,,,,,,-8.4943233,40.9124106,,,
,4511,1600637342,,,,,,,-8.4952438,40.912225,,,
,4512,928650980,,,,,,,-8.4953245,40.9121831,,,
,4513,928650819,,,,,,,-8.4975852,40.9113947,,,
,4514,928650841,,,,,,,-8.4941744,40.9125096,,,
,4515,1104735681,,,,,,,-8.4942009,40.9122976,,,
,4516,928650845,,,,,,,-8.4940457,40.9123782,,,
,4517,1104735682,,,,,,,-8.4940937,40.9124859,,,
,4518,928651267,,,,,,,-8.495406,40.9083611,,,
,4519,928651274,,,,,,,-8.4954446,40.9085548,,,
,4520,928651260,,,,,,,-8.4955615,40.908521,,,
,4521,5557782513,,,,,,,-8.4955628,40.9083881,,,
,4522,928651213,,,,,,,-8.495449,40.9083527,,,
,4523,928651065,,,,,,,-8.495384,40.9099946,,,
,4524,927252999,,,,,,,-8.4943891,40.9119137,,,
,4525,1494315206,,,,,,,-8.4948084,40.9007044,,,
,4526,1494293090,,,,,,,-8.4954637,40.9003865,,,
,4527,8490442148,,,,,,,-8.5017571,40.9020095,,,
,4528,929963170,,,,,,,-8.50178,40.902806,,,
,4529,929963177,,,,,,,-8.4999025,40.9051186,,,
,4530,1534121898,,,,,,,-8.5082339,40.904092,,,
,4531,1531298069,,,,,,,-8.4816472,40.9166273,,,
,4532,919491533,,,,,,,-8.4635264,40.9060892,,,
,4533,4874463635,,,,,,,-8.4656473,40.9086074,,,
,4534,929973831,,,,,,,-8.5544178,40.9531095,,,
,4535,929975087,,,,,,,-8.5729688,40.9755802,,,
,4536,1354720068,,,,,,,-8.5728765,40.9750814,,,
,4537,7021676391,,,,,,,-8.5902521,40.971177,,,
,4538,1242086106,,,,,,,-8.5892089,40.970858,,,
,4539,1342978277,,,,,,,-8.5870232,40.9870008,,,
,4540,386804449,,,,,,,-8.5849916,40.9843573,,,
,4541,919477444,,,,,,,-8.5692763,40.9011154,,,
,4542,947320976,,,,,,,-8.5681013,40.905263,,,
,4543,947320396,,,,,,,-8.5673372,40.905962,,,
,4544,945719890,,,,,,,-8.6069405,41.2947872,,,
,4545,945719896,,,,,,,-8.6000809,41.2954241,,,
,4546,1114827564,,,,,,,-8.6169327,40.9251688,,,
,4547,2852743268,,,,,,,-8.6155908,40.9251437,,,
,4548,1114827312,,,,,,,-8.6150149,40.925201,,,
,4549,947076597,,,,,,,-8.6087562,40.9139408,,,
,4550,921257681,,,,,,,-8.6130589,40.9126426,,,
,4551,921257791,,,,,,,-8.598661,40.9030034,,,
,4552,921257761,,,,,,,-8.5981735,40.9032854,,,
,4553,947320978,,,,,,,-8.5685191,40.9057172,,,
,4554,1645699300,,,,,,,-8.6287664,40.9421201,,,
,4555,1645698559,,,,,,,-8.6267418,40.937491,,,
,4556,947333080,,,,,,,-8.625295,40.9314882,,,
,4557,947335384,,,,,,,-8.6205808,40.9397975,,,
,4558,969164885,,,,,,,-8.6745071,41.2183854,,,
,4559,969164888,,,,,,,-8.6746031,41.2183391,,,
,4560,4081010513,,,,,,,-8.6658257,41.2002517,,,
,4561,1024910051,,,,,,,-8.6660475,41.2001183,,,
,4562,5374060297,,,,,,,-8.6682368,41.1922913,,,
,4563,1025604453,,,,,,,-8.6681732,41.1920711,,,
,4564,62944787,,,,,,,-8.6672732,41.1927625,,,
,4565,62944785,,,,,,,-8.6678404,41.1924219,,,
,4566,1025604417,,,,,,,-8.6692709,41.1919688,,,
,4567,5374060308,,,,,,,-8.669217,41.1918991,,,
,4568,1025604431,,,,,,,-8.6677058,41.192139,,,
,4569,1025604404,,,,,,,-8.6675025,41.1923405,,,
,4570,1025604482,,,,,,,-8.6677001,41.1924007,,,
,4571,105748385,,,,,,,-8.6655455,41.1918961,,,
,4572,3659261031,,,,,,,-8.6658225,41.1939666,,,
,4573,2120562201,,,,,,,-8.2263239,41.0330971,,,
,4574,2120562351,,,,,,,-8.2223265,41.0340975,,,
,4575,1291814787,,,,,,,-8.222123,41.0339336,,,
